id,song_name,class,label,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
39,Miley Cyrus - Lets get Crazy.mp3,happy,2,123.046875,159253,1349.601695,0.405164263,0.303806267,0.092298248,0.496957256,0.279475626,0.078106626,0.255399621,0.125242311,0.015685636,4.930700428,34.03069389,1158.088126,1.4004277,45.2771528,2050.020566,0.013095444,2.877827481,8.28189101,3.726270437,1.870782256,3.499826193,2347.772477,900.1718801,810309.4137,2389.268734,674.0832192,454388.1864,19.64983974,8.874479652,78.75638909,5039.165362,1758.716899,3093085.13,1.677532321,2.156784205,4.651718109,0.007444439,0.065025353,0.004228297,0.096643218,0.06732779,0.004533031,-0.00000407,0.111580588,0.012450228,-0.000156933,0.068321377,0.004667811,7.504689342,1.953757396,3.817167961
40,My Darkest Days - Can't Forget You.mp3,sad,1,161.4990234,192521,1617.823529,0.393048434,0.281240306,0.07909611,0.378933381,0.296526284,0.087927837,0.216558067,0.190881998,0.036435937,8.82812321,52.67126115,2774.261751,4.5621811,43.7035664,1910.001716,0.013436007,1.75952486,3.095927731,4.93493557,2.487243176,6.186378479,1894.498,836.456772,699659.9315,2170.375861,704.6087502,496473.4909,22.07275019,6.822237943,46.54293056,4162.312331,1937.239886,3752898.377,2.264424344,3.007900856,9.047467561,-0.021161244,0.105885988,0.011211842,0.078929984,0.045291714,0.002051339,0.00000839,0.155775771,0.024266092,-0.00000258,0.067858286,0.004604747,12.37855782,5.759039815,33.16653959
41,My Darkest Days - Without You.mp3,sad,1,53.83300781,60939,1218.78,0.302876619,0.294142774,0.086519971,0.449049509,0.279090156,0.077891315,0.237334008,0.164334725,0.027005902,3.76066382,23.33594711,544.5664277,-2.519093575,46.02045832,2117.882584,0.013154986,2.188790624,4.790804394,3.196904421,1.894014239,3.587290049,2346.960318,1002.21822,1004441.36,2242.792194,678.4665426,460316.8495,21.98228798,8.130868159,66.11101702,4789.025208,1946.327874,3788192.194,1.550427314,2.101311528,4.415510139,0.000417805,0.081786221,0.006688986,0.122651564,0.076188151,0.005804634,0.0000319,0.108232871,0.011714354,-0.0000282,0.048314329,0.002334274,9.582875283,4.32186361,18.67850506
42,One Direction - Best Song Ever.mp3,happy,2,117.4538352,139921,1238.238938,0.427366027,0.296932361,0.088168827,0.489105305,0.281639459,0.079320785,0.257372479,0.130739207,0.01709274,13.1010479,79.53107734,6325.192263,2.95615363,35.64644762,1270.669228,0.013053365,2.487371027,6.187014628,6.082351685,3.643235207,13.27316284,2809.648714,971.8242503,944442.3734,2562.195745,572.0641984,327257.4471,19.29714108,6.882053828,47.36266489,5764.298477,1928.074082,3717469.664,3.236965346,4.391036494,19.2812015,-0.011337214,0.073676882,0.005428283,0.146054483,0.075775601,0.005741942,0.0000314,0.164838284,0.02717166,0.0000343,0.133256808,0.017757379,1.604498866,0.729302514,0.531882157
43,One Direction - Live While you are Young.mp3,happy,2,123.046875,157294,1278.813008,0.434535951,0.287642669,0.082738305,0.550407009,0.26704318,0.07131206,0.269047488,0.104626874,0.010946783,10.18983695,67.46123224,4551.017855,2.658188308,38.95854824,1517.768481,0.012054859,3.455914524,11.9433452,5.442199707,3.003162384,9.018984795,2841.189465,749.283597,561425.9087,2616.465831,432.3480737,186924.8568,19.47702097,6.933777727,48.07727357,5930.297474,1428.857956,2041635.057,2.878150144,3.830235549,14.67070436,-0.006083079,0.053504672,0.00286275,0.140441895,0.065349607,0.004270571,-0.00000238,0.143809974,0.02068131,-0.000156095,0.113732405,0.01293506,4.575492063,2.660985275,7.080842631
44,One Direction - What Makes You Beautiful.mp3,happy,2,123.046875,132280,1284.271845,0.43617543,0.294726051,0.086863445,0.555435686,0.267101533,0.071343229,0.269333931,0.10388728,0.010792567,12.87905681,92.24213506,8508.61148,2.882267828,36.94202628,1364.713306,0.012364478,3.531179086,12.46922574,5.916572094,3.71233058,13.78139782,2884.346751,911.0308955,829977.2926,2655.669441,477.4700006,227977.6014,19.35926151,7.421695705,55.08156713,6093.742319,1679.325354,2820133.646,3.038892807,4.159411832,17.30070679,0.00750701,0.059385017,0.00352658,0.143278612,0.075752293,0.00573841,0.00000464,0.17067489,0.029129917,0.000048,0.120935574,0.014625413,7.668390023,1.669220427,2.786296834
45,One Republic - All The Right Moves.mp3,happy,2,95.703125,120349,1266.831579,0.39231577,0.294440807,0.086695389,0.475705297,0.276610028,0.076513107,0.250507889,0.143454282,0.020579131,13.29545282,70.47615548,4966.888491,3.161842897,36.69732736,1346.693835,0.01307085,2.669300447,7.125164877,6.134161472,2.832911253,8.025385857,2095.777474,767.3214571,588782.2185,2314.282848,626.8083481,392888.7052,19.82196678,6.745833876,45.50627468,4579.355643,1782.595004,3177644.95,3.044778947,3.804292437,14.47264095,0.014226101,0.067596102,0.004569233,0.091014,0.0440178,0.001937567,-0.000018,0.170286641,0.02899754,0.0000136,0.11313235,0.012798929,7.718312925,2.248339181,5.055029072
46,Paul Oakenfold - Jump.mp3,happy,2,123.046875,94420,993.8947368,0.472651775,0.256635785,0.065861926,0.387447739,0.267733142,0.071681036,0.234277307,0.168663798,0.028447477,28.52972174,125.341099,15710.39109,10.75737189,23.79599036,566.2491573,0.01368725,1.813475596,3.288693736,9.902039528,2.051474094,4.208546162,2617.439851,481.0017456,231362.6792,2747.401427,268.2809269,71974.65572,17.47676179,6.387220927,40.79659116,5902.160144,941.4170323,886266.0288,5.549079033,5.839680431,34.10186754,0.041546111,0.091430281,0.008359496,0.115567895,0.040717391,0.001657906,0.0000613,0.244270161,0.059667911,0.001238371,0.151657701,0.02300006,2.680743764,1.118890445,1.251915828
47,Pokemon - Master Quest.mp3,happy,2,151.9990809,105406,949.6036036,0.446547186,0.280551514,0.078709152,0.531885741,0.258466339,0.066804848,0.265974687,0.11220873,0.012590799,7.032434533,27.38431742,749.9008404,2.401471867,30.20031419,912.0589773,-1.62E-18,2.035389232,4.142809325,5.762974262,2.089851618,4.367479324,3557.563607,759.2985749,576534.3259,2684.863035,351.9268832,123852.5311,19.07525808,6.599944577,43.55926842,6668.594563,1255.145344,1575389.836,3.254173101,3.675002069,13.50564021,0.006986982,0.05901747,0.003483062,0.238643133,0.075724306,0.005734171,-0.000132158,0.135042235,0.018236406,-0.00127452,0.119754747,0.014341199,2.953578231,1.495040542,2.235146221
48,Rise Against - Hero Of War.mp3,sad,1,151.9990809,196151,1282.03268,0.319922034,0.300488206,0.090293162,0.428341622,0.290743331,0.084531684,0.235509823,0.166938481,0.027868456,5.722351945,30.12685354,907.6273041,-3.197131131,46.59636978,2171.221677,0.008435165,3.45244784,11.91939609,4.187962055,1.685546875,2.841068268,1985.919642,993.2271416,986500.1548,2240.643917,647.6105107,419399.3735,24.98476635,6.237055311,38.90085896,4083.850306,2101.258001,4415285.185,1.684955486,2.105500214,4.43313115,0.021398733,0.098066749,0.009617087,0.086985302,0.062888118,0.003954915,0.0000111,0.133877143,0.017923091,-0.0000228,0.061105367,0.003733866,4.035628118,2.288015202,5.235013564
49,Shakaponk - I'm Picky.mp3,angry,4,117.4538352,110503,1139.206186,0.350081544,0.304619075,0.092792781,0.560780191,0.265961147,0.070735332,0.270397407,0.10108697,0.010218575,1.239403164,6.940108685,48.16510857,-5.868864023,56.54183653,3196.979278,0.013690035,3.986155773,15.88943785,1.826951385,0.991128683,0.982336104,1988.323018,769.5285005,592174.113,2162.269107,548.7230091,301096.9407,20.34643813,6.968547998,48.5606612,4113.304294,1798.798489,3235676.005,0.878607108,1.174057204,1.378410319,0.001158114,0.055254166,0.003053023,0.092890028,0.052983432,0.002807244,-0.00000546,0.048540246,0.002356155,-0.000026,0.042020932,0.001765759,5.358004535,1.932646289,3.735121678
50,Simple Plan - How Could This Happen To Me.mp3,sad,1,92.28515625,117306,1275.065217,0.270525811,0.289634059,0.083887888,0.431927315,0.269526935,0.072644768,0.237570507,0.163992645,0.026893588,4.118783334,24.93919892,621.9636426,-3.846752485,46.89472303,2199.115048,0.009680363,2.050427687,4.204253701,3.549631596,1.380890965,1.906859994,1617.68338,550.5014982,303051.8995,1789.72623,429.2865292,184286.9242,22.98434091,7.325086572,53.65689329,3097.885434,1175.718086,1382313.017,1.524289773,1.746125469,3.048954153,-0.024032963,0.083720423,0.007009109,0.076536007,0.035777353,0.001280019,-0.00000382,0.120497949,0.014519756,-0.0000308,0.038667526,0.001495178,5.782929705,3.386759737,11.47014151
51,Stemm - Face The Pain.mp3,angry,4,112.3471467,125280,1204.615385,0.515269814,0.279728012,0.078247761,0.570368648,0.251558343,0.0632816,0.270310897,0.101318075,0.010265352,17.56883863,82.31114466,6775.124535,6.275447601,33.20979592,1102.890545,0.009572779,1.947634479,3.793280064,7.52352047,3.128091812,9.784957886,2605.17918,703.0291156,494249.9374,2456.471351,551.4083485,304051.1668,18.87956994,6.737332035,45.39164296,5267.034818,1562.876519,2442583.013,4.367678532,5.196493196,27.00354153,0.016430823,0.054401356,0.002959508,0.129248841,0.048445472,0.002346964,-0.0000099,0.200142711,0.040057104,-0.000424632,0.133991182,0.017953636,1.407129252,0.771985797,0.595962071
52,System of a Down - Lonely Day.mp3,sad,1,75.99954044,95634,1275.12,0.34864247,0.289630099,0.083885594,0.433863445,0.277158072,0.076816597,0.240750149,0.1592881,0.025372699,7.462660592,40.34433027,1627.664985,-2.357211371,45.30043597,2052.129499,0.011752454,2.373378112,5.632923664,4.405441284,2.891358852,8.359955788,1983.846749,836.6255306,699942.2785,2010.810819,612.2485286,374848.2608,24.62025512,6.364113652,40.50194257,4063.196264,1642.414746,2697526.197,2.109520325,3.199344696,10.23580648,0.011056715,0.089448063,0.008000956,0.107551315,0.049845251,0.002484549,-0.00000405,0.152906761,0.023380477,0.000017,0.068197735,0.004650931,2.655201814,1.583769004,2.508324259
53,Taylor Swift - Love Story.mp3,sad,1,117.4538352,152141,1289.330508,0.301311051,0.298763187,0.089259442,0.43087856,0.295626454,0.087395001,0.234013528,0.16902959,0.028571002,3.674599711,29.10227793,846.9425808,-5.143686607,55.68608552,3100.94012,0.01389207,2.668250004,7.119558084,2.93693614,2.00253582,4.010149479,1881.766381,962.0005123,925444.9856,2188.217655,730.3799954,533454.9377,22.69258187,5.617044415,31.55118796,3941.93033,1879.85833,3533867.34,1.058953722,1.51801574,2.304371786,-0.006170883,0.089460652,0.008003208,0.075154118,0.061471438,0.003778738,0.0000466,0.10853871,0.011780651,-0.000195898,0.041570403,0.001728098,2.838639456,1.454427137,2.115358298
54,Three Days Grace - Animal I have Become.mp3,angry,4,123.046875,130253,1173.45045,0.457370252,0.277751404,0.077145842,0.447804324,0.287201964,0.082484968,0.248450557,0.146988619,0.021605654,5.167413858,26.76395342,716.3092029,5.521107628,39.2905115,1543.744294,0.012995916,3.082600362,9.502424993,4.124792099,1.211073518,1.466699004,2286.024572,950.5382291,903522.925,2305.758833,636.2765269,404847.8186,19.586825,7.570719957,57.31580067,4844.529039,1904.090402,3625560.257,2.032851638,2.304631267,5.311325278,0.018771639,0.075586262,0.005713283,0.10460292,0.060832177,0.003700554,0.000000198,0.109219007,0.011928792,-0.000369615,0.067188658,0.004514316,2.491501134,1.419537072,2.015085498
55,Three Days Grace - Gone Forever.mp3,sad,1,151.9990809,191720,1261.315789,0.341778424,0.296622791,0.08798508,0.453216405,0.291850927,0.085176964,0.240813725,0.15919197,0.025342083,12.91739429,70.51776555,4972.755259,2.13751191,31.64462943,1001.382572,0.013240036,2.473299237,6.117209113,6.296798229,2.67741251,7.16853714,2650.423046,883.0137856,779713.3455,2628.304155,459.3094783,210965.1969,21.29020142,7.122901447,50.73572503,5667.469896,1641.73021,2695278.082,3.02198835,3.80929194,14.51070508,-0.002487458,0.084260697,0.007099865,0.120346967,0.067657955,0.004577599,0.0000119,0.182948813,0.033470269,0.0000775,0.109429114,0.011974731,3.984544218,2.346334768,5.505286844
56,Three Days Grace - I Hate Everything About You.mp3,angry,4,89.10290948,113152,1285.818182,0.359532167,0.298315373,0.088992062,0.480430188,0.275714595,0.076018538,0.252341646,0.13904866,0.01933453,9.583000603,56.74306174,3219.775056,-0.347878265,39.12436742,1530.716126,0.013000477,2.520549315,6.353168851,4.965517998,2.885135889,8.324008942,2155.031704,714.0394992,509852.4065,2195.807127,541.8686834,293621.67,20.91573395,6.76867607,45.81497575,4357.615317,1408.632453,1984245.389,2.348113724,3.036205477,9.218543699,-0.019382843,0.071776631,0.005151885,0.098622231,0.048965794,0.002397649,0.00000355,0.158572525,0.025145246,0.0000508,0.078693889,0.006192728,4.071619048,1.648065214,2.716118949
57,Three Days Grace - Let it Die.mp3,angry,4,99.38401442,123670,1274.948454,0.389042501,0.287041651,0.08239291,0.448754688,0.285501512,0.081511113,0.241731086,0.157795485,0.024899415,16.92050826,81.816453,6693.931982,5.165342101,24.38895281,594.821019,0.011858547,1.898832728,3.60556573,7.461583138,2.389023781,5.707434654,2828.938283,753.1519836,567237.9103,2754.292906,361.9811066,131030.3215,20.20208177,6.833221344,46.69291394,6087.254858,1376.481268,1894700.68,3.765684715,4.223021709,17.83391235,0.008504836,0.081558868,0.006651849,0.135055873,0.066611145,0.004437045,-0.00000408,0.206723243,0.0427345,-0.0000498,0.119062327,0.014175837,4.373478458,3.221531479,10.37826507
58,Three Days Grace - Over and Over.mp3,sad,1,135.9991776,156990,1207.615385,0.358138283,0.284385959,0.080875374,0.403314012,0.291271396,0.084839026,0.225661001,0.180029014,0.032410446,14.31468801,64.29257085,4133.534666,5.791951103,33.7440498,1138.660897,0.013211075,1.795472766,3.223722454,6.770902157,2.408128977,5.79908514,2325.336067,829.6420852,688305.9896,2408.909097,713.6214029,509255.5067,21.37460772,6.682280728,44.65287572,5108.806608,1850.993839,3426178.191,3.380720917,3.890848515,15.13870217,-0.014691733,0.094997521,0.009024529,0.110540904,0.046147704,0.002129611,0.00000217,0.201881245,0.040756039,-0.0000411,0.098803937,0.009762218,2.245369615,1.244123783,1.547843988
59,Three Days Grace - Riot.mp3,angry,4,129.1992188,167751,1290.392308,0.453365449,0.285361155,0.081430989,0.470183233,0.280472738,0.078664957,0.250879255,0.142803826,0.020392933,16.82181334,78.72920585,6198.287854,7.917290778,24.23522618,587.3461882,0.013252582,1.949989179,3.802457798,7.561780453,2.166385174,4.693224907,2845.595211,653.2217581,426698.6652,2703.709743,394.0139635,155247.0034,18.09022595,7.335753931,53.81328574,6078.946575,1254.802078,1574528.254,4.250819644,4.602592534,21.18385803,0.024909688,0.077593465,0.006020746,0.144742889,0.054636414,0.002985138,0.00000236,0.179258555,0.032133631,-0.000258519,0.139427707,0.019440087,1.991111111,0.994938478,0.989902576
60,Three Grace - Home.mp3,sad,1,83.35433468,103925,1267.378049,0.469550774,0.277796901,0.077171118,0.441880217,0.289791682,0.083979219,0.242389796,0.15678176,0.02458052,7.639213657,50.69834188,2570.321869,6.192285993,25.86490989,668.9935638,0.012713479,2.149671137,4.621085996,4.999515533,1.386308789,1.921852112,2614.584772,645.9061323,417194.7317,2561.569515,346.6198824,120145.3429,20.40218611,7.682333883,59.01825389,5497.566757,1169.016803,1366600.286,2.313136678,2.495507707,6.227558718,0.018352358,0.083924054,0.007043247,0.107556606,0.048689647,0.002370682,-0.00000257,0.154829338,0.023972124,-0.00000263,0.060455248,0.003654837,3.795301587,2.15988612,4.665108052
61,VAST - Touched ( Cover ).mp3,sad,1,151.9990809,137586,1083.354331,0.311471745,0.30520832,0.093152119,0.351681663,0.295965828,0.087595772,0.219265055,0.187766261,0.035256169,0.171654417,1.323896213,1.752701184,-11.50778513,75.32365406,5673.652861,0.008198219,3.042563246,9.257191107,0.709378898,0.302621216,0.091579594,2344.698909,1094.847828,1198691.767,2612.313114,650.9404993,423723.5336,21.97035588,5.530943425,30.59133517,5154.243833,2401.86177,5768939.962,0.238910832,0.303094723,0.091866411,-0.013508287,0.110898603,0.0122985,0.074836282,0.066042419,0.004361601,-0.00000105,0.025879189,0.000669732,0.00000113,0.006502948,0.0000423,1.832054422,1.002470281,1.004946664
62,Voicians - Loner.mp3,sad,1,172.265625,220316,1280.906977,0.500812199,0.266357649,0.070946397,0.542837788,0.261228329,0.06824024,0.270599884,0.100543703,0.010109036,18.83754964,89.10089368,7938.969255,6.179920571,25.08204243,629.1088526,0.01321851,1.631252247,2.660983895,7.996220589,2.41861105,5.849678993,2718.559883,483.7485004,234012.6116,2510.233383,403.0306884,162433.7358,18.47998372,6.889697972,47.46793814,5591.070358,1114.861498,1242916.161,4.612835166,4.944872405,24.4517631,-0.002304568,0.056423337,0.003183593,0.134021865,0.040028773,0.001602303,0.000263716,0.21729368,0.047216546,0.001940815,0.11817994,0.013966499,2.652879819,1.126104961,1.268112384
63,You Are Not.mp3,angry,4,135.9991776,173553,1345.372093,0.355462316,0.285731936,0.081642739,0.53462494,0.251478868,0.063241621,0.262925405,0.119178709,0.014203565,10.42259281,54.27696853,2945.989312,2.928118091,45.29371491,2051.52061,0.012247643,1.526604782,2.33052216,5.492152214,2.608858824,6.806144714,1745.214664,700.0754685,490105.6615,1857.713276,521.2324515,271683.2685,21.10040274,7.120922491,50.70753713,3556.778493,1400.086823,1960243.111,2.94442841,3.708095627,13.74997318,-0.005259107,0.065379961,0.004274539,0.087514777,0.044615966,0.001990584,0.00000549,0.163635641,0.026776621,-0.000000369,0.081931576,0.006712784,4.022857143,2.044145797,4.178532038
64,You Blocked Me On Facebook Now You're Going To Die.mp3,angry,4,129.1992188,154584,1246.645161,0.509162746,0.289091204,0.083573724,0.537313038,0.286280175,0.081956339,0.258745945,0.127999489,0.016383869,25.33818911,192.0075562,36866.90163,7.384388596,22.34578119,499.3339372,0.007296479,3.023936107,9.144189578,9.175350189,3.303755045,10.91479683,3228.688312,718.0598856,515609.9994,2793.571303,278.4994332,77561.93431,20.94360279,14.17505629,200.9322208,6588.955991,1108.622534,1229043.924,4.414053032,4.947089888,24.47369836,-0.014738246,0.066149936,0.004375814,0.131870518,0.077565147,0.006016352,0.0000732,0.24151288,0.058328472,0.000708924,0.194600791,0.037869468,4.066975057,2.237387826,5.005904283
65,2018900027_H2.mp3,happy,2,123.046875,16372,419.7948717949,0.1844229251,0.2871288955,0.0824430063,0.4105757878,0.2709278647,0.0734019079,0.2347016971,0.1680727423,0.0282484467,0.3778311014,4.0669054985,16.5397186279,-15.7795772552,99.0598907471,9812.861328125,0.0032185933,2.4420948029,5.9638271332,0.0319926739,0.0243485086,0.0005928499,1038.3251274885,316.0645383855,99896.7924248314,1187.0094675447,367.5739425688,135110.60325556,23.7114074987,6.9368993399,48.1205724513,1571.5059463292,592.8309492773,351448.534420992,0.2655874281,0.3964008744,0.1571336532,0.0122658572,0.0903463862,0.0081624695,0.0669073514,0.0256016262,0.0006554433,2.50645589403575E-05,0.0373987034,0.0013986629,6.51313821435906E-05,0.0075855451,5.75404956180137E-05,4.7124897959,2.7970020918,7.8232207013
